index,selected_model,selected_model_chaos,predicted,actual
4426,xgboost,0.0,0,3
4427,xgboost,0.0,0,3
4428,xgboost,0.0,2,1
4429,xgboost,0.0,5,4
4430,xgboost,0.0,3,0
4431,xgboost,0.0,4,1
4432,xgboost,0.0,4,4
4433,xgboost,0.0,1,5
4434,xgboost,0.0,3,3
4435,xgboost,0.0,5,0
4436,xgboost,0.0,1,4
4437,xgboost,0.0,5,5
4438,xgboost,0.0,3,3
4439,xgboost,0.0,5,5
4440,xgboost,0.0,1,5
4441,xgboost,0.0,3,1
4442,xgboost,0.0,5,5
4443,xgboost,0.0,1,1
4444,xgboost,0.0,2,2
4445,xgboost,0.0,1,1
4446,xgboost,0.0,5,5
4447,xgboost,0.0,4,4
4448,xgboost,0.0,5,5
4449,xgboost,0.0,5,5
4450,xgboost,0.0,5,4
4451,xgboost,0.0,3,3
4452,xgboost,0.0,4,0
4453,xgboost,0.0,0,2
4454,xgboost,0.0,3,3
4455,xgboost,0.0,5,5
4456,xgboost,0.0,0,3
4457,xgboost,0.0,0,0
4458,xgboost,0.0,1,3
4459,xgboost,0.0,0,0
4460,xgboost,0.0,3,3
4461,xgboost,0.0,0,1
4462,xgboost,0.0,5,5
4463,xgboost,0.0,0,0
4464,xgboost,0.0,2,2
4465,xgboost,0.0,0,5
4466,xgboost,0.0,1,1
4467,xgboost,0.0,3,3
4468,xgboost,0.0,2,5
4469,xgboost,0.0,3,3
4470,xgboost,0.0,3,3
4471,xgboost,0.0,2,5
4472,xgboost,0.0,0,0
4473,xgboost,0.0,0,0
4474,xgboost,0.0,5,5
4475,xgboost,0.0,3,0
4476,xgboost,0.0,1,4
4477,xgboost,0.0,3,3
4478,xgboost,0.0,5,5
4479,xgboost,0.0,0,2
4480,xgboost,0.0,1,1
4481,xgboost,0.0,5,5
4482,xgboost,0.0,1,5
4483,xgboost,0.0,3,3
4484,xgboost,0.0,1,1
4485,xgboost,0.0,3,3
4486,xgboost,0.0,2,2
4487,xgboost,0.0,0,0
4488,xgboost,0.0,5,5
4489,xgboost,0.0,3,3
4490,xgboost,0.0,2,2
4491,xgboost,0.0,2,2
4492,xgboost,0.0,2,4
4493,xgboost,0.0,5,5
4494,xgboost,0.0,2,2
4495,xgboost,0.0,5,0
4496,xgboost,0.0,3,3
4497,xgboost,0.0,1,3
4498,xgboost,0.0,4,4
4499,xgboost,0.0,0,0
4500,xgboost,0.0,3,2
4501,xgboost,0.0,4,4
4502,xgboost,0.0,2,2
4503,xgboost,0.0,2,2
4504,xgboost,0.0,5,5
4505,xgboost,0.0,3,1
4506,xgboost,0.0,2,2
4507,xgboost,0.0,1,3
4508,xgboost,0.0,2,2
4509,xgboost,0.0,4,4
4510,xgboost,0.0,2,2
4511,xgboost,0.0,3,3
4512,xgboost,0.0,3,3
4513,xgboost,0.0,4,4
4514,xgboost,0.0,5,3
4515,xgboost,0.0,0,0
4516,xgboost,0.0,0,0
4517,xgboost,0.0,1,1
4518,xgboost,0.0,0,0
4519,xgboost,0.0,4,4
4520,xgboost,0.0,2,2
4521,xgboost,0.0,0,0
4522,xgboost,0.0,1,1
4523,xgboost,0.0,5,5
4524,xgboost,0.0,5,5
4525,xgboost,0.0,1,4
4526,xgboost,0.0,1,1
4527,xgboost,0.0,0,0
4528,xgboost,0.0,5,1
4529,xgboost,0.0,4,3
4530,xgboost,0.0,1,1
4531,xgboost,0.0,0,0
4532,xgboost,0.0,4,4
4533,xgboost,0.0,5,3
4534,xgboost,0.0,1,1
4535,xgboost,0.0,4,5
4536,xgboost,0.0,0,0
4537,xgboost,0.0,4,4
4538,xgboost,0.0,2,2
4539,xgboost,0.0,0,0
4540,xgboost,0.0,1,1
4541,xgboost,0.0,4,4
4542,xgboost,0.0,5,5
4543,xgboost,0.0,0,3
4544,xgboost,0.0,3,1
4545,xgboost,0.0,4,4
4546,xgboost,0.0,2,3
4547,xgboost,0.0,4,4
4548,xgboost,0.0,2,2
4549,xgboost,0.0,1,1
4550,xgboost,0.0,4,4
4551,xgboost,0.0,5,5
4552,xgboost,0.0,0,4
4553,xgboost,0.0,1,1
4554,xgboost,0.0,4,4
4555,xgboost,0.0,3,3
4556,xgboost,0.0,0,3
4557,xgboost,0.0,2,2
4558,xgboost,0.0,0,0
4559,xgboost,0.0,5,2
4560,xgboost,0.0,0,0
4561,xgboost,0.0,5,5
4562,xgboost,0.0,3,3
4563,xgboost,0.0,0,0
4564,xgboost,0.0,4,4
4565,xgboost,0.0,1,5
4566,xgboost,0.0,1,1
4567,xgboost,0.0,0,0
4568,xgboost,0.0,2,2
4569,xgboost,0.0,0,0
4570,xgboost,0.0,2,2
4571,xgboost,0.0,2,2
4572,xgboost,0.0,3,3
4573,xgboost,0.0,5,5
4574,xgboost,0.0,1,2
4575,xgboost,0.0,3,3
4576,xgboost,0.0,0,3
4577,xgboost,0.0,0,2
4578,xgboost,0.0,5,5
4579,xgboost,0.0,4,4
4580,xgboost,0.0,0,0
4581,xgboost,0.0,3,3
4582,xgboost,0.0,0,0
4583,xgboost,0.0,4,5
4584,xgboost,0.0,4,4
4585,xgboost,0.0,1,1
4586,xgboost,0.0,4,4
4587,xgboost,0.0,5,5
4588,xgboost,0.0,5,4
4589,xgboost,0.0,1,1
4590,xgboost,0.0,3,3
4591,xgboost,0.0,4,4
4592,xgboost,0.0,1,2
4593,xgboost,0.0,2,2
4594,xgboost,0.0,5,5
4595,xgboost,0.0,4,4
4596,xgboost,0.0,1,1
4597,xgboost,0.0,5,5
4598,xgboost,0.0,5,4
4599,xgboost,0.0,5,5
4600,xgboost,0.0,2,2
4601,xgboost,0.0,1,1
4602,xgboost,0.0,3,3
4603,xgboost,0.0,5,1
4604,xgboost,0.0,3,3
4605,xgboost,0.0,0,0
4606,xgboost,0.0,2,2
4607,xgboost,0.0,2,2
4608,xgboost,0.0,2,2
4609,xgboost,0.0,0,1
4610,xgboost,0.0,3,3
4611,xgboost,0.0,0,0
4612,xgboost,0.0,0,0
4613,xgboost,0.0,0,0
4614,xgboost,0.0,5,5
4615,xgboost,0.0,0,1
4616,xgboost,0.0,5,1
4617,xgboost,0.0,2,2
4618,xgboost,0.0,1,1
4619,xgboost,0.0,1,1
4620,xgboost,0.0,5,5
4621,xgboost,0.0,1,1
4622,xgboost,0.0,5,3
4623,xgboost,0.0,0,0
4624,xgboost,0.0,5,5
4625,xgboost,0.0,5,5
4626,xgboost,0.0,2,2
4627,xgboost,0.0,1,1
4628,xgboost,0.0,0,0
4629,xgboost,0.0,4,3
4630,xgboost,0.0,0,0
4631,xgboost,0.0,2,4
4632,xgboost,0.0,0,0
4633,xgboost,0.0,3,3
4634,xgboost,0.0,2,3
4635,xgboost,0.0,0,3
4636,xgboost,0.0,1,5
4637,xgboost,0.0,5,5
4638,xgboost,0.0,4,4
4639,xgboost,0.0,0,0
4640,xgboost,0.0,1,1
4641,xgboost,0.0,2,2
4642,xgboost,0.0,4,4
4643,xgboost,0.0,1,1
4644,xgboost,0.0,0,1
4645,xgboost,0.0,2,4
4646,xgboost,0.0,0,0
4647,xgboost,0.0,2,2
4648,xgboost,0.0,1,1
4649,xgboost,0.0,1,5
4650,xgboost,0.0,5,5
4651,xgboost,0.0,4,4
4652,xgboost,0.0,5,2
4653,xgboost,0.0,4,2
4654,xgboost,0.0,1,1
4655,xgboost,0.0,4,4
4656,xgboost,0.0,1,2
4657,xgboost,0.0,2,2
4658,xgboost,0.0,5,5
4659,xgboost,0.0,4,4
4660,xgboost,0.0,1,1
4661,xgboost,0.0,1,1
4662,xgboost,0.0,5,5
4663,xgboost,0.0,3,3
4664,xgboost,0.0,3,3
4665,xgboost,0.0,2,2
4666,xgboost,0.0,4,0
4667,xgboost,0.0,2,5
4668,xgboost,0.0,0,0
4669,xgboost,0.0,2,2
4670,xgboost,0.0,5,5
4671,xgboost,0.0,1,1
4672,xgboost,0.0,4,5
4673,xgboost,0.0,4,4
4674,xgboost,0.0,0,0
4675,xgboost,0.0,5,5
4676,xgboost,0.0,3,0
4677,xgboost,0.0,2,2
4678,xgboost,0.0,5,5
4679,xgboost,0.0,3,3
4680,xgboost,0.0,0,0
4681,xgboost,0.0,1,1
4682,xgboost,0.0,0,1
4683,xgboost,0.0,5,5
4684,xgboost,0.0,0,1
4685,xgboost,0.0,1,1
4686,xgboost,0.0,0,0
4687,xgboost,0.0,5,5
4688,xgboost,0.0,0,0
4689,xgboost,0.0,5,5
4690,xgboost,0.0,1,1
4691,xgboost,0.0,5,5
4692,xgboost,0.0,2,2
4693,xgboost,0.0,5,5
4694,xgboost,0.0,3,4
4695,xgboost,0.0,5,5
4696,xgboost,0.0,0,4
4697,xgboost,0.0,1,0
4698,xgboost,0.0,4,4
4699,xgboost,0.0,0,0
4700,xgboost,0.0,5,5
4701,xgboost,0.0,0,0
4702,xgboost,0.0,1,1
4703,xgboost,0.0,2,2
4704,xgboost,0.0,5,5
4705,xgboost,0.0,4,4
4706,xgboost,0.0,2,2
4707,xgboost,0.0,2,3
4708,xgboost,0.0,3,2
4709,xgboost,0.0,5,5
4710,xgboost,0.0,2,2
4711,xgboost,0.0,2,2
4712,xgboost,0.0,1,1
4713,xgboost,0.0,1,0
4714,xgboost,0.0,2,2
4715,xgboost,0.0,4,4
4716,xgboost,0.0,4,4
4717,xgboost,0.0,2,1
4718,xgboost,0.0,5,2
4719,xgboost,0.0,1,2
4720,xgboost,0.0,1,1
4721,xgboost,0.0,5,5
4722,xgboost,0.0,1,3
4723,xgboost,0.0,3,3
4724,xgboost,0.0,0,0
4725,xgboost,0.0,4,4
4726,xgboost,0.0,2,5
4727,xgboost,0.0,4,4
4728,xgboost,0.0,5,5
4729,xgboost,0.0,3,1
4730,xgboost,0.0,0,0
4731,xgboost,0.0,1,1
4732,xgboost,0.0,4,4
4733,xgboost,0.0,0,0
4734,xgboost,0.0,2,2
4735,xgboost,0.0,1,5
4736,xgboost,0.0,5,5
4737,xgboost,0.0,0,0
4738,xgboost,0.0,1,1
4739,xgboost,0.0,5,0
4740,xgboost,0.0,1,1
4741,xgboost,0.0,0,0
4742,xgboost,0.0,1,1
4743,xgboost,0.0,3,3
4744,xgboost,0.0,0,0
4745,xgboost,0.0,1,1
4746,xgboost,0.0,2,2
4747,xgboost,0.0,5,4
4748,xgboost,0.0,5,4
4749,xgboost,0.0,0,0
4750,xgboost,0.0,0,0
4751,xgboost,0.0,5,5
4752,xgboost,0.0,1,1
4753,xgboost,0.0,2,0
4754,xgboost,0.0,4,4
4755,xgboost,0.0,4,4
4756,xgboost,0.0,4,4
4757,xgboost,0.0,1,1
4758,xgboost,0.0,0,3
4759,xgboost,0.0,3,0
4760,xgboost,0.0,2,3
4761,xgboost,0.0,1,1
4762,xgboost,0.0,2,2
4763,xgboost,0.0,0,0
4764,xgboost,0.0,5,5
4765,xgboost,0.0,0,0
4766,xgboost,0.0,0,0
4767,xgboost,0.0,0,0
4768,xgboost,0.0,0,0
4769,xgboost,0.0,2,2
4770,xgboost,0.0,0,0
4771,xgboost,0.0,1,1
4772,xgboost,0.0,0,0
4773,xgboost,0.0,2,2
4774,xgboost,0.0,1,1
4775,xgboost,0.0,0,0
4776,xgboost,0.0,0,0
4777,xgboost,0.0,1,1
4778,xgboost,0.0,0,0
4779,xgboost,0.0,2,2
4780,xgboost,0.0,4,4
4781,xgboost,0.0,0,0
4782,xgboost,0.0,5,5
4783,xgboost,0.0,1,1
4784,xgboost,0.0,2,2
4785,xgboost,0.0,0,0
4786,xgboost,0.0,0,0
4787,xgboost,0.0,1,1
4788,xgboost,0.0,5,3
4789,xgboost,0.0,2,2
4790,xgboost,0.0,1,2
4791,xgboost,0.0,4,4
4792,xgboost,0.0,4,4
4793,xgboost,0.0,0,0
4794,xgboost,0.0,1,1
4795,xgboost,0.0,1,5
4796,xgboost,0.0,0,0
4797,xgboost,0.0,4,4
4798,xgboost,0.0,0,0
4799,xgboost,0.0,3,1
4800,xgboost,0.0,4,2
4801,xgboost,0.0,2,2
4802,xgboost,0.0,2,2
4803,xgboost,0.0,2,2
4804,xgboost,0.0,5,5
4805,xgboost,0.0,3,3
4806,xgboost,0.0,5,5
4807,xgboost,0.0,0,0
4808,xgboost,0.0,4,4
4809,xgboost,0.0,1,1
4810,xgboost,0.0,0,0
4811,xgboost,0.0,3,3
4812,xgboost,0.0,1,1
4813,xgboost,0.0,0,1
4814,xgboost,0.0,2,1
4815,xgboost,0.0,0,0
4816,xgboost,0.0,1,3
4817,xgboost,0.0,0,0
4818,xgboost,0.0,1,1
4819,xgboost,0.0,2,1
4820,xgboost,0.0,3,4
4821,xgboost,0.0,3,5
4822,xgboost,0.0,0,0
4823,xgboost,0.0,3,3
4824,xgboost,0.0,1,1
4825,xgboost,0.0,0,0
4826,xgboost,0.0,4,5
4827,xgboost,0.0,0,0
4828,xgboost,0.0,5,5
4829,xgboost,0.0,0,0
4830,xgboost,0.0,4,4
4831,xgboost,0.0,0,0
4832,xgboost,0.0,2,2
4833,xgboost,0.0,4,4
4834,xgboost,0.0,5,5
4835,xgboost,0.0,1,1
4836,xgboost,0.0,1,1
4837,xgboost,0.0,0,0
4838,xgboost,0.0,2,3
4839,xgboost,0.0,0,0
4840,xgboost,0.0,4,4
4841,xgboost,0.0,4,4
4842,xgboost,0.0,5,5
4843,xgboost,0.0,1,0
4844,xgboost,0.0,5,5
4845,xgboost,0.0,3,3
4846,xgboost,0.0,1,1
4847,xgboost,0.0,3,1
4848,xgboost,0.0,4,0
4849,xgboost,0.0,5,5
4850,xgboost,0.0,5,5
4851,xgboost,0.0,5,3
4852,xgboost,0.0,1,5
4853,xgboost,0.0,1,2
4854,xgboost,0.0,0,2
4855,xgboost,0.0,4,4
4856,xgboost,0.0,4,2
4857,xgboost,0.0,2,2
4858,xgboost,0.0,4,4
4859,xgboost,0.0,2,2
4860,xgboost,0.0,2,2
4861,xgboost,0.0,0,4
4862,xgboost,0.0,0,0
4863,xgboost,0.0,4,4
4864,xgboost,0.0,4,4
4865,xgboost,0.0,2,2
4866,xgboost,0.0,1,1
4867,xgboost,0.0,5,2
4868,xgboost,0.0,1,0
4869,xgboost,0.0,4,4
4870,xgboost,0.0,3,3
4871,xgboost,0.0,4,4
4872,xgboost,0.0,5,0
4873,xgboost,0.0,5,5
4874,xgboost,0.0,0,2
4875,xgboost,0.0,1,1
4876,xgboost,0.0,1,1
4877,xgboost,0.0,2,2
4878,xgboost,0.0,0,2
4879,xgboost,0.0,1,0
4880,xgboost,0.0,4,4
4881,xgboost,0.0,1,3
4882,xgboost,0.0,1,4
4883,xgboost,0.0,3,4
4884,xgboost,0.0,3,3
4885,xgboost,0.0,1,1
4886,xgboost,0.0,4,4
4887,xgboost,0.0,0,5
4888,xgboost,0.0,5,5
4889,xgboost,0.0,0,0
4890,xgboost,0.0,0,0
4891,xgboost,0.0,3,3
4892,xgboost,0.0,3,3
4893,xgboost,0.0,0,0
4894,xgboost,0.0,2,2
4895,xgboost,0.0,4,4
4896,xgboost,0.0,2,2
4897,xgboost,0.0,2,1
4898,xgboost,0.0,5,5
4899,xgboost,0.0,3,3
4900,xgboost,0.0,0,0
4901,xgboost,0.0,5,5
4902,xgboost,0.0,2,2
4903,xgboost,0.0,3,3
4904,xgboost,0.0,0,3
4905,xgboost,0.0,4,4
4906,xgboost,0.0,5,3
4907,xgboost,0.0,1,1
4908,xgboost,0.0,1,3
4909,xgboost,0.0,2,1
4910,xgboost,0.0,5,2
4911,xgboost,0.0,1,4
4912,xgboost,0.0,1,1
4913,xgboost,0.0,2,2
4914,xgboost,0.0,5,5
4915,xgboost,0.0,3,3
4916,xgboost,0.0,0,0
4917,xgboost,0.0,0,0
4918,xgboost,0.0,1,1
4919,xgboost,0.0,2,4
4920,xgboost,0.0,1,1
4921,xgboost,0.0,2,2
4922,xgboost,0.0,2,2
4923,xgboost,0.0,1,1
4924,xgboost,0.0,1,1
4925,xgboost,0.0,5,5
4926,xgboost,0.0,2,2
4927,xgboost,0.0,5,5
4928,xgboost,0.0,1,1
4929,xgboost,0.0,4,4
4930,xgboost,0.0,3,3
4931,xgboost,0.0,0,2
4932,xgboost,0.0,0,0
4933,xgboost,0.0,1,5
4934,xgboost,0.0,2,2
4935,xgboost,0.0,5,3
4936,xgboost,0.0,5,5
4937,xgboost,0.0,2,2
4938,xgboost,0.0,5,5
4939,xgboost,0.0,5,5
4940,xgboost,0.0,1,1
4941,xgboost,0.0,3,1
4942,xgboost,0.0,5,5
4943,xgboost,0.0,5,5
4944,xgboost,0.0,0,0
4945,xgboost,0.0,3,3
4946,xgboost,0.0,3,3
4947,xgboost,0.0,1,4
4948,xgboost,0.0,4,4
4949,xgboost,0.0,4,4
4950,xgboost,0.0,1,1
4951,xgboost,0.0,1,1
4952,xgboost,0.0,0,0
4953,xgboost,0.0,0,1
4954,xgboost,0.0,4,4
4955,xgboost,0.0,5,2
4956,xgboost,0.0,5,5
4957,xgboost,0.0,4,4
4958,xgboost,0.0,0,0
4959,xgboost,0.0,4,5
4960,xgboost,0.0,1,1
4961,xgboost,0.0,5,5
4962,xgboost,0.0,5,2
4963,xgboost,0.0,4,0
4964,xgboost,0.0,1,1
4965,xgboost,0.0,3,3
4966,xgboost,0.0,1,4
4967,xgboost,0.0,2,2
4968,xgboost,0.0,2,2
4969,xgboost,0.0,4,4
4970,xgboost,0.0,0,0
4971,xgboost,0.0,0,0
4972,xgboost,0.0,2,2
4973,xgboost,0.0,0,4
4974,xgboost,0.0,4,5
4975,xgboost,0.0,3,3
4976,xgboost,0.0,3,3
4977,xgboost,0.0,0,0
4978,xgboost,0.0,0,0
4979,xgboost,0.0,1,5
4980,xgboost,0.0,0,0
4981,xgboost,0.0,3,3
4982,xgboost,0.0,4,4
4983,xgboost,0.0,2,2
4984,xgboost,0.0,0,3
4985,xgboost,0.0,5,5
4986,xgboost,0.0,4,4
4987,xgboost,0.0,3,4
4988,xgboost,0.0,2,2
4989,xgboost,0.0,4,3
4990,xgboost,0.0,4,4
4991,xgboost,0.0,4,4
4992,xgboost,0.0,0,0
4993,xgboost,0.0,4,4
4994,xgboost,0.0,5,5
4995,xgboost,0.0,4,4
4996,xgboost,0.0,0,0
4997,xgboost,0.0,1,1
4998,xgboost,0.0,1,1
4999,xgboost,0.0,5,5
